,url,fighter_name,nickname,birth_date,age,death_date,location,country,height,weight,association,weight_class,wins,wins_ko,wins_submission,wins_decision,wins_other,lossess,losses_ko,losses_submission,losses_decision,losses_other
1431,/fighter/Sergio-de-Jesus-Santos-136853,Sergio de Jesus Santos,Bananeira,06/06/1992,29.0,,"Candeias, Bahia",Brazil,"5'8""",155 lbs,Rottweiler Top Team,Lightweight,7,2,3,1,1.0,7,1,2,6,0.0
1432,/fighter/Eduardo-Bustillos-136235,Eduardo Bustillos,,02/06/1987,34.0,,"Saltillo, Coahuila",Mexico,"5'8""",155 lbs,,Lightweight,5,1,4,0,,5,1,4,0,
1433,/fighter/Brandon-Polcare-187623,Brandon Polcare,,,,,"Malta, New York",United States,"5'6""",135 lbs,Spa City BJJ,Bantamweight,2,0,2,0,,2,0,2,0,
1434,/fighter/Ray-Jones-266805,Ray Jones,Megatron,18/02/1994,27.0,,"Yukon, Oklahoma",United States,"6'0""",244 lbs,Solid MMA,Heavyweight,1,0,0,1,,1,3,0,0,
1435,/fighter/Moyses-Gabin-25169,Moyses Gabin,The Savage,14/08/1980,40.0,,"Hollywood, Florida",United States,"6'0""",184 lbs,,Middleweight,5,2,3,0,,5,1,2,2,
1436,/fighter/Joaquim-Silva-146291,Joaquim Silva,Netto BJJ,05/02/1989,32.0,,"Anapolis, Goias",Brazil,"5'8""",155 lbs,Evolucao Thai,Lightweight,11,6,3,2,,11,2,0,1,
1437,/fighter/Scott-Stapp-45651,Scott Stapp,,,,,,United States,"0'0""",165 lbs,,Welterweight,2,0,1,1,,2,2,0,0,
1438,/fighter/Nate-Schroeder-255,Nate Schroeder,,,,,"Rock Island, Illinois",United States,"6'1""",230 lbs,,Heavyweight,11,1,10,0,,11,5,3,2,
1439,/fighter/Mario-Bautista-128107,Mario Bautista,,01/07/1993,28.0,,"Phoenix, Arizona",United States,"5'9""",135 lbs,MMA Lab,Bantamweight,8,3,3,2,,8,1,1,0,
1440,/fighter/Zach-Makovsky-20522,Zach Makovsky,Fun Size,19/04/1983,38.0,,"Bethlehem, Pennsylvania",United States,"5'4""",125 lbs,Tristar Gym,Flyweight,21,1,7,13,,21,0,3,7,
1441,/fighter/Carl-Seumanutafa-22460,Carl Seumanutafa,Badwater,15/06/1983,38.0,,"San Francisco, California",United States,"6'1""",262 lbs,Skrap Pack,Heavyweight,12,11,0,1,,12,5,0,8,
1442,/fighter/Ciaran-Clarke-151927,Ciaran Clarke,,,,,Drogheda,Ireland,"5'8""",155 lbs,SBG Ireland,Lightweight,3,0,1,2,,3,0,0,0,
1443,/fighter/Jake-Lindsey-57214,Jake Lindsey,The Librarian,21/06/1986,35.0,,"Manhattan, Kansas",United States,"5'11""",170 lbs,Combative Sports Center,Welterweight,14,5,6,3,,14,4,3,2,
1444,/fighter/Frank-Buenafuente-84192,Frank Buenafuente,The Praying Mantis,09/12/1987,33.0,,"Garfield, New Jersey",United States,"5'9""",145 lbs,Iron Horse MMA,Featherweight,10,1,4,5,,10,0,2,3,
1445,/fighter/Joe-Vedepo-15833,Joe Vedepo,The Doctor,01/01/1983,38.0,,"Cedar Rapids, Iowa",United States,"6'0""",205 lbs,,Light Heavyweight,20,7,10,2,1.0,20,5,3,2,0.0
1446,/fighter/Ruel-Catalan-86126,Ruel Catalan,The Wushu,09/02/1988,33.0,,,Philippines,"5'7""",135 lbs,Catalan Fighting System,Bantamweight,4,1,2,1,,4,0,8,0,
1447,/fighter/JA-Dudley-21718,J.A. Dudley,,26/04/1980,41.0,,"Plainfield, New Jersey",United States,"6'0""",265 lbs,Team Endgame,Heavyweight,8,1,4,3,,8,6,3,9,
1448,/fighter/Damian-Grabowski-30320,Damian Grabowski,The Polish Pitbull,12/05/1980,41.0,,Opole,Poland,"6'1""",261 lbs,Lutadores Opole,Heavyweight,22,8,11,3,,22,2,1,2,
1449,/fighter/DiMarcco-Hutchison-221647,DiMarcco Hutchison,Marco Hutch / Afro Samurai,20/07/1993,28.0,,Missouri,United States,"6'1""",185 lbs,Branson Fight Club,Middleweight,3,0,3,0,,3,0,2,1,
1450,/fighter/Antonio-Silva-12354,Antonio Silva,Bigfoot,14/09/1979,41.0,,"Brasilia, Distrito Federal",Brazil,"6'4""",264 lbs,American Top Team,Heavyweight,19,15,2,2,,19,11,0,2,
1451,/fighter/Jake-Shields-502,Jake Shields,,09/01/1979,42.0,,"San Francisco, California",United States,"6'0""",170 lbs,Cesar Gracie Fight Team,Welterweight,33,3,12,18,,33,4,1,6,
1452,/fighter/Jerod-Spoon-49271,Jerod Spoon,,,,,"Chickasha, Oklahoma",United States,"5'6""",145 lbs,Apex Brazilian Jiu-Jitsu,Featherweight,10,3,5,2,,10,1,0,3,
1453,/fighter/Pannie-Kianzad-99523,Pannie Kianzad,Banzai,08/12/1991,29.0,,"Helsingborg, Skane",Sweden,"5'7""",135 lbs,Arte Suave Copenhagen,Bantamweight,15,3,0,12,,15,1,2,2,
1454,/fighter/Carlos-Brooks-48232,Carlos Brooks,Shake 'n Bake,,,,"New York City, New York",United States,"6'3""",188 lbs,Team Tiger Schulmann,Light Heavyweight,4,3,0,1,,4,1,1,1,
1455,/fighter/Tara-Graff-295517,Tara Graff,The Tiny Terror,28/06/1986,35.0,,"Newburg, Maryland",United States,"5'4""",125 lbs,Royal Martial Arts,Flyweight,1,1,0,0,,1,3,0,0,
1456,/fighter/Chan-Rothana-175869,Chan Rothana,,08/02/1986,35.0,,,Cambodia,"5'6""",135 lbs,Selapak,Bantamweight,7,5,1,1,0.0,7,1,1,1,1.0
1457,/fighter/Julia-Avila-91159,Julia Avila,Raging Panda,11/05/1988,33.0,,"Bakersfield, California",United States,"5'4""",135 lbs,All Powers Fitness and Fighting,Bantamweight,9,4,2,3,,9,1,0,1,
1458,/fighter/Yuri-Simoes-377303,Yuri Simoes,,,,,,Brazil,"6'0""",185 lbs,American Kickboxing Academy,Middleweight,0,0,0,0,,0,0,0,1,
1459,/fighter/Boston-Salmon-131463,Boston Salmon,Boom Boom,20/11/1990,30.0,,"Waianae, Hawaii",United States,"5'9""",135 lbs,PHD Athletics,Bantamweight,7,4,0,2,1.0,7,2,0,1,0.0
1460,/fighter/Cleber-Luciano-824,Cleber Luciano,,15/12/1973,47.0,,"Huntington Beach, California",United States,"5'6""",142 lbs,Cleber Jiu-Jitsu,Featherweight,16,1,11,4,,16,5,1,1,
1461,/fighter/Osman-Diaz-156965,Osman Diaz,Ozzy,22/11/1990,30.0,,"Los Angeles, California",United States,"6'4""",185 lbs,California Mixed Martial Arts,Middleweight,4,2,2,0,,4,1,0,0,
1462,/fighter/Gilbert-Burns-91727,Gilbert Burns,Durinho,20/07/1986,35.0,,"Niteroi, Rio de Janeiro",Brazil,"5'10""",170 lbs,Sanford MMA,Welterweight,20,6,8,6,,20,2,0,2,
1463,/fighter/Khomkrit-Niimi-8251,Khomkrit Niimi,The Bumblebee,28/02/1973,48.0,,"Roseville, California",United States,"5'2""",125 lbs,Ultimate Training Center,Flyweight,6,2,3,1,,6,4,0,6,
1464,/fighter/Arthur-Estrazulas-66302,Arthur Estrazulas,,23/06/1989,32.0,,"Porto Alegre, Rio Grande do Sul",Brazil,"5'10""",155 lbs,Kings MMA,Lightweight,12,2,8,2,,12,0,2,3,
1465,/fighter/Tommy-Burghardt-59723,Tommy Burghardt,,,,,Texas,United States,"0'0""",134 lbs,,Bantamweight,0,0,0,0,,0,0,1,0,
1466,/fighter/Bartosz-Fabinski-87101,Bartosz Fabinski,The Butcher,26/04/1986,35.0,,Warsaw,Poland,"6'0""",185 lbs,WCA Fight Team,Middleweight,15,8,0,7,,15,0,4,1,
1467,/fighter/Henry-Martinez-13237,Henry Martinez,,07/08/1983,38.0,,"Albuquerque, New Mexico",United States,"5'7""",155 lbs,Team Irish,Lightweight,9,2,4,3,,9,2,0,2,
1468,/fighter/Kris-Moutinho-126341,Kris Moutinho,,09/08/1992,29.0,,"Milford, Massachusetts",United States,"5'7""",135 lbs,Rivera Athletic Center,Bantamweight,9,3,1,5,,9,3,2,0,
1469,/fighter/Ryan-Jensen-662,Ryan Jensen,,20/09/1977,43.0,,"Omaha, Nebraska",United States,"5'10""",175 lbs,Jackson-Wink MMA,Middleweight,21,9,12,0,,21,3,5,0,
1470,/fighter/Roland-Payne-42,Roland Payne,,16/07/1964,57.0,,"Charlotte, North Carolina",United States,"5'9""",205 lbs,,Light Heavyweight,0,0,0,0,,0,1,0,0,
1471,/fighter/AbdulKerim-Edilov-63045,Abdul-Kerim Edilov,,25/11/1991,29.0,,"Grozny, Chechnya",Russia,"6'3""",205 lbs,Akhmat Fight Team,Light Heavyweight,17,9,7,1,,17,0,3,1,
1472,/fighter/Nick-Giulietti-144921,Nick Giulietti,,26/04/1992,29.0,,"Wallingford, Connecticut",United States,"5'9""",155 lbs,Ultimate MMA,Lightweight,2,2,0,0,,2,1,0,1,
1473,/fighter/Adriano-Moraes-84527,Adriano Moraes,Mikinho / Black Diamond,21/04/1989,32.0,,"Brasilia, Federal District",Brazil,"5'8""",135 lbs,Constrictor Team,Bantamweight,19,4,9,6,,19,0,0,3,
1474,/fighter/Cheng-Zhao-186679,Cheng  Zhao,,,,,Shanxi,China,"0'0""",155 lbs,,Lightweight,4,3,0,1,,4,2,2,1,
1475,/fighter/Dongi-Yang-23501,Dongi Yang,The Ox,07/12/1984,36.0,,Seoul,South Korea,"5'11""",185 lbs,Team Macho,Middleweight,14,13,1,0,,14,1,0,3,
1476,/fighter/Joseph-Fulk-175663,Joseph Fulk,The Hulk,19/03/1984,37.0,,"Independence, Kansas",United States,"5'6""",135 lbs,,Bantamweight,4,1,3,0,,4,2,2,2,
1477,/fighter/Yodkaikaew-Fairtex-197751,Yodkaikaew Fairtex,Y2K,,,,,Thailand,"0'0""",134 lbs,Fairtex Gym,Bantamweight,7,5,0,2,,7,0,1,2,
1478,/fighter/Adel-Altamimi-160687,Adel Altamimi,Kyokushin,07/03/1989,32.0,,"Los Angeles, California",United States,"5'9""",145 lbs,Kings MMA,Featherweight,8,1,7,0,,8,5,1,1,
1479,/fighter/Per-Eklund-3707,Per Eklund,,12/11/1980,40.0,,Stockholm,Sweden,"5'10""",145 lbs,Orla,Featherweight,14,2,7,4,1.0,14,3,0,2,0.0
1480,/fighter/Codale-Ford-54566,Codale Ford,Crunch Time,13/05/1979,42.0,,"Wagoner, Oklahoma",United States,"5'9""",169 lbs,,Welterweight,13,4,6,3,,13,3,3,6,
1481,/fighter/DeMarcus-Brown-173729,DeMarcus Brown,Bang 'Em Up,30/08/1990,30.0,,"Murrieta, California",United States,"5'9""",145 lbs,Fight Syndicate,Featherweight,6,3,1,2,,6,2,6,1,
1482,/fighter/Gaetano-Pirrello-54431,Gaetano Pirrello,El Tigre,29/04/1992,29.0,,"La Louviere, Hainaut",Belgium,"5'7""",135 lbs,Osman Gym,Bantamweight,15,11,3,1,,15,1,4,1,
1483,/fighter/Emilio-Chavez-23991,Emilio Chavez,The Ferocious Aztec,18/12/1986,34.0,,"Fullerton, California",United States,"5'9""",145 lbs,Bodyshop Fitness Team,Featherweight,12,2,5,5,,12,1,5,4,
1484,/fighter/Ryan-DeRocher-45009,Ryan DeRocher,No Love,16/02/1984,37.0,,"Port St. Lucie, Florida",United States,"5'10""",172 lbs,Team Animal,Middleweight,5,2,1,2,,5,1,5,0,
1485,/fighter/Marcelo-Aguiar-257,Marcelo Aguiar,,,,,,Brazil,"5'8""",168 lbs,,Welterweight,2,1,1,0,,2,2,0,1,
1486,/fighter/Rafael-Fiziev-202657,Rafael Fiziev,Ataman,05/03/1993,28.0,,Bishkek,Kyrgyzstan,"5'8""",155 lbs,Tiger Muay Thai,Lightweight,10,6,1,3,,10,1,0,0,
1487,/fighter/Ameer-Basheer-338085,Ameer Basheer,,,,,,Israel,"0'0""",205 lbs,,Light Heavyweight,0,0,0,0,,0,0,2,0,
1488,/fighter/Eddey-Kalai-170743,Eddey Kalai,The Clown,23/03/1982,39.0,,"Sandakan, Sabah",Malaysia,"5'4""",115 lbs,Kalai Brothers,Strawweight,0,0,0,0,,0,2,3,0,
1489,/fighter/Rocky-Ramirez-21610,Rocky Ramirez,The Angry Aztec,31/07/1977,44.0,,"Albuquerque, New Mexico",United States,"5'11""",252 lbs,Jackson-Wink MMA,Heavyweight,6,4,1,1,,6,0,4,1,
1490,/fighter/Akuri-Ronda-116747,Akuri Ronda,,20/03/1989,32.0,,"Chigasaki, Kanagawa",Japan,"5'7""",145 lbs,Shingikan MMA,Featherweight,5,2,1,2,,5,3,0,2,
1491,/fighter/Raz-Bring-237113,Raz Bring,,07/04/1996,25.0,,Modi'in-Maccabim-Re'ut,Israel,"5'6""",125 lbs,Rechtman Team,Flyweight,6,3,1,2,,6,2,0,0,
1492,/fighter/Will-Johnson-243689,Will Johnson,,20/08/1990,30.0,,"Raytown, Missouri",United States,"6'2""",202 lbs,Caveman Crew MMA,Light Heavyweight,0,0,0,0,,0,2,0,0,
1493,/fighter/Corey-Jackson-275145,Corey Jackson,Maximus,,,,"Michigan City, Indiana",United States,"5'8""",145 lbs,Team Colon MMA,Featherweight,4,0,0,4,,4,0,0,1,
1494,/fighter/Jamahal-Hill-280417,Jamahal Hill,Sweet Dreams,19/05/1991,30.0,,"Grand Rapids, Michigan",United States,"6'4""",205 lbs,Black Lion Jiu-Jitsu,Light Heavyweight,8,4,0,4,,8,1,0,0,
1495,/fighter/Vando-de-Almeida-140203,Vando de Almeida,Diesel,,,,Porto,Portugal,"5'6""",125 lbs,MMA Sori,Flyweight,4,2,0,1,1.0,4,0,2,5,0.0
1496,/fighter/Marcio-Cruz-13976,Marcio Cruz,Pe de Pano,24/04/1978,43.0,,Rio de Janeiro,Brazil,"6'4""",205 lbs,Gracie Fusion,Light Heavyweight,8,2,4,1,1.0,8,2,0,1,0.0
1497,/fighter/Major-Overall-88091,Major Overall,Majee,07/01/1982,39.0,,,United States,"5'7""",145 lbs,Juggernaut Fight Club,Featherweight,6,1,5,0,,6,1,1,0,
1498,/fighter/Rafal-Cejrowski-193953,Rafal Cejrowski,Cejra,,,,,England,"6'0""",185 lbs,Team Crossface,Middleweight,3,2,0,1,,3,1,0,0,
1499,/fighter/Micael-Guilherme-de-Jesus-177023,Micael Guilherme de Jesus,,,,,"Sao Paulo, Sao Paulo",Brazil,"0'0""",135 lbs,Gainz MMA,Bantamweight,8,2,4,2,,8,2,2,1,
1500,/fighter/Hao-Jie-Li-217329,Hao Jie Li,,28/06/1995,26.0,,Chongqing,China,"5'4""",135 lbs,Yu Hao Fight Club,Bantamweight,8,1,0,7,,8,0,2,2,
1501,/fighter/Wagnney-Fabiano-905,Wagnney Fabiano,,14/07/1975,46.0,,Rio de Janeiro,Brazil,"5'6""",146 lbs,Nova Uniao,Featherweight,16,2,9,5,,16,0,2,2,
1502,/fighter/Ronald-Jhun-524,Ronald Jhun,Machine Gun,21/09/1970,50.0,,"Honolulu, Hawaii",United States,"5'11""",170 lbs,808 Top Team,Welterweight,24,13,4,7,,24,5,14,7,
1503,/fighter/Eugene-Correa-208943,Eugene Correa,,22/04/1993,28.0,,"Long Beach, California",United States,"6'0""",161 lbs,Team Bodyshop,Welterweight,2,0,2,0,,2,1,1,0,
1504,/fighter/Sai-Nyan-Lin-289327,Sai Nyan Lin,,,,,Yangon,Myanmar,"5'9""",145 lbs,Team Phoe Thaw,Featherweight,2,0,2,0,,2,1,1,0,
1505,/fighter/Ian-Entwistle-50588,Ian Entwistle,Enty,19/11/1986,34.0,,Accrington,England,"5'8""",136 lbs,Apex MMA,Bantamweight,9,1,7,0,1.0,9,3,1,0,0.0
1506,/fighter/Jeremiah-Riggs-24469,Jeremiah Riggs,Mississippi,17/12/1982,38.0,,"Vicksburg, Michigan",United States,"6'0""",181 lbs,Sports Lab,Middleweight,7,1,3,3,,7,1,5,2,
1507,/fighter/Malcolm-Gordon-113429,Malcolm Gordon,X,19/05/1990,31.0,,"London, Ontario",Canada,"5'7""",125 lbs,Adrenaline Training Center,Flyweight,13,4,6,3,,13,4,1,0,
1508,/fighter/Javier-Vazquez-511,Javier Vazquez,Showtime,16/07/1977,44.0,,"Pomona, California",United States,"5'7""",145 lbs,Gracie Jiu-Jitsu,Featherweight,16,1,10,5,,16,0,0,5,
1509,/fighter/Cathal-Pendred-64373,Cathal Pendred,The Punisher,02/09/1987,33.0,,"Dublin, Leinster",Ireland,"6'1""",170 lbs,SBG Ireland,Welterweight,17,6,1,10,,17,2,1,1,
1510,/fighter/Sheila-Gaff-43445,Sheila Gaff,The German Tank,29/12/1989,31.0,,Offenbach,Germany,"5'5""",125 lbs,Pyranha MMA Offenbach,Flyweight,10,5,5,0,0.0,10,3,2,1,1.0
1511,/fighter/Elias-Anderson-284467,Elias Anderson,,,,,,USA,"0'0""",155 lbs,,Lightweight,0,0,0,0,,0,1,0,1,
1512,/fighter/Zhu-Rong-233823,Zhu Rong,,07/03/2000,21.0,,"Aba, Sichuan",China,"5'11""",155 lbs,Enbo Gedou,Lightweight,17,11,4,1,1.0,17,0,3,1,0.0
1513,/fighter/Jamal-Patterson-15887,Jamal Patterson,The Suit,22/03/1974,47.0,,"Hoboken, New Jersey",United States,"6'0""",206 lbs,Renzo Gracie Jiu-Jitsu,Light Heavyweight,6,0,5,1,,6,2,0,1,
1514,/fighter/Taylor-Johnson-232443,Taylor Johnson,Tombstone,09/11/1990,30.0,,"Chula Vista, California",United States,"5'11""",185 lbs,Victory MMA,Middleweight,7,5,2,0,,7,0,1,1,
1515,/fighter/Jeff-Peterson-128483,Jeff Peterson,The Administrator,07/01/1990,31.0,,"Ashland, Wisconsin",United States,"5'8""",155 lbs,Alliance MMA East,Lightweight,11,3,1,7,,11,4,2,4,
1516,/fighter/Dylan-Logan-171167,Dylan Logan,,,,,Dublin,Ireland,"6'0""",145 lbs,SBG Ireland,Featherweight,4,0,4,0,,4,2,2,0,
1517,/fighter/Emilio-Williams-231183,Emilio Williams,El Pinguino,21/08/1991,29.0,,"San Diego, California",United States,"6'1""",185 lbs,One Training Center,Middleweight,4,4,0,0,,4,2,0,0,
1518,/fighter/Juliana-Velasquez-153657,Juliana Velasquez,,19/10/1986,34.0,,"Rio de Janeiro, Rio de Janeiro",Brazil,"5'6""",125 lbs,Team Nogueira,Flyweight,12,4,1,7,,12,0,0,0,
1519,/fighter/Aaron-Wise-16283,Aaron Wise,,,,,"Poteau, Oklahoma",United States,"5'6""",135 lbs,,Bantamweight,6,3,3,0,,6,1,5,0,
1520,/fighter/Mohamed-Ali-80993,Mohamed Ali,Flex,01/01/1984,37.0,,Alexandria,Egypt,"5'11""",205 lbs,MMA Flex Team,Light Heavyweight,10,7,1,1,1.0,10,6,4,4,1.0
1521,/fighter/Sergio-Moraes-21343,Sergio Moraes,The Panther,23/07/1982,39.0,,"Sao Paulo, Sao Paulo",Brazil,"6'0""",170 lbs,Evolucao Thai,Welterweight,14,1,8,5,,14,4,0,3,
1522,/fighter/Leo-Krishna-100273,Leo Krishna,,,,,,Indonesia,"0'0""",155 lbs,Synergy,Lightweight,2,0,2,0,,2,1,0,0,
1523,/fighter/Tom-Lawlor-21940,Tom Lawlor,Filthy,15/05/1983,38.0,,"Fall River, Massachusetts",United States,"6'0""",205 lbs,The Jungle MMA,Light Heavyweight,11,4,4,3,0.0,11,0,3,4,1.0
1524,/fighter/Matt-Dwyer-53933,Matt Dwyer,,17/12/1989,31.0,,"Kelowna, British Columbia",Canada,"6'4""",183 lbs,Toshido Mixed Martial Arts,Middleweight,11,9,0,2,,11,3,0,5,
1525,/fighter/Ernest-Tang-225395,Ernest Tang,,,,,,Hong Kong,"0'0""",155 lbs,Hong Kong Fight Club,Lightweight,3,1,2,0,,3,1,1,0,
1526,/fighter/Jeremy-Petley-66368,Jeremy Petley,Ninja,03/03/1985,36.0,,,Canada,"5'9""",155 lbs,London Fight Factory,Lightweight,13,2,4,7,,13,4,4,1,
1527,/fighter/Grady-Hurley-4033,Grady Hurley,Sue,,,,"Saltillo, Mississippi",United States,"6'1""",185 lbs,,Middleweight,13,6,3,4,,13,2,0,1,
1528,/fighter/Zabit-Magomedsharipov-114261,Zabit Magomedsharipov,,01/03/1991,30.0,,"Makhachkala, Dagestan",Russia,"6'1""",145 lbs,Ricardo Almeida Jiu-Jitsu,Featherweight,18,6,7,5,,18,0,1,0,
1529,/fighter/Thomas-Almeida-87865,Thomas Almeida,Thominhas,31/07/1991,30.0,,"Sao Paulo, Sao Paulo",Brazil,"5'7""",135 lbs,Chute Boxe Diego Lima,Bantamweight,22,17,4,1,,22,3,0,2,
1530,/fighter/Justin-McCully-930,Justin McCully,The Insane One,18/02/1976,45.0,,"Orange, California",United States,"6'2""",235 lbs,Team Punishment,Heavyweight,11,1,6,4,,11,0,4,1,
1531,/fighter/Masakatsu-Ueda-14522,Masakatsu Ueda,,21/12/1977,43.0,,Tokyo,Japan,"5'8""",135 lbs,Paraestra Tokyo,Bantamweight,26,2,6,18,,26,0,2,4,
1532,/fighter/George-Tokkos-175999,George Tokkos,Tuco,,,,London,England,"6'3""",185 lbs,Sanford MMA,Middleweight,4,3,0,1,,4,1,0,1,
1533,/fighter/Matt-Andersen-132,Matt Andersen,,29/05/1971,50.0,,"Omaha, Nebraska",United States,"6'2""",245 lbs,,Heavyweight,14,6,6,1,1.0,14,7,1,0,0.0
1534,/fighter/Brendon-Raftery-99315,Brendon Raftery,,25/07/1991,30.0,,"Boise, Idaho",United States,"5'7""",125 lbs,,Flyweight,5,3,2,0,,5,1,1,1,
1535,/fighter/Yoshinori-Horie-227513,Yoshinori Horie,Rising Star,10/05/1995,26.0,,Nagasaki,Japan,"5'8""",145 lbs,Alliance-Square,Featherweight,10,6,0,4,,10,2,0,1,
1536,/fighter/Courtney-Turner-285,Courtney Turner,,,,,"Metairie, Louisiana",United States,"6'2""",170 lbs,,Welterweight,0,0,0,0,,0,2,1,0,
1537,/fighter/Kazuo-Takahashi-153,Kazuo Takahashi,Yoshiki,13/03/1969,52.0,,Chiba,Japan,"5'10""",203 lbs,D-One Gym,Light Heavyweight,30,10,10,9,1.0,30,18,7,3,0.0
1538,/fighter/Jamar-Ocampo-74936,Jamar Ocampo,,,,,"Rancho Cucamonga, California",United States,"0'0""",155 lbs,,Lightweight,3,0,3,0,,3,1,0,0,
1539,/fighter/Wagner-Prado-53134,Wagner Prado,Caldeirao,30/12/1986,34.0,,"Campinas, Sao Paulo",Brazil,"6'1""",205 lbs,Evolucao Thai,Light Heavyweight,16,14,0,2,,16,2,2,1,
1540,/fighter/Michael-Nakagawa-83906,Michael Nakagawa,Baby Godzilla,05/09/1990,30.0,,Tokyo,Japan,"5'5""",125 lbs,Team Alpha Male,Flyweight,7,4,3,0,,7,0,2,2,
1541,/fighter/Nate-Landwehr-101493,Nate Landwehr,The Train,07/06/1988,33.0,,"Clarksville, Tennessee",United States,"5'9""",145 lbs,SSF Submission Academy,Featherweight,14,8,0,6,,14,2,1,1,
1542,/fighter/Nohelin-Hernandez-110415,Nohelin Hernandez,Suave,01/03/1994,27.0,,"Gilroy, California",United States,"5'10""",135 lbs,American Kickboxing Academy,Bantamweight,10,3,0,7,,10,0,3,2,
1543,/fighter/Nate-Williams-43686,Nate Williams,Teddy Bear,04/05/1988,33.0,,"Des Moines, Iowa",United States,"5'1""",123 lbs,Des Moines MMA Academy,Flyweight,31,8,16,5,2.0,31,3,8,10,0.0
1544,/fighter/Rich-Franklin-392,Rich Franklin,Ace,05/10/1974,46.0,,"Cincinnati, Ohio",United States,"6'1""",185 lbs,Team Extreme,Middleweight,29,20,5,4,,29,5,0,2,
1545,/fighter/Sean-Strickland-30452,Sean Strickland,Tarzan,27/02/1991,30.0,,"Anaheim, California",United States,"6'1""",185 lbs,Team Quest,Middleweight,24,10,4,10,,24,1,0,2,
1546,/fighter/Claudio-Ledesma-61676,Claudio Ledesma,,02/04/1983,38.0,,"Denville, New Jersey",United States,"5'6""",125 lbs,Team Renzo Gracie Denville,Flyweight,15,2,3,10,,15,0,0,9,
1547,/fighter/Jason-Rine-38306,Jason Rine,,05/10/1987,33.0,,"Danville, Ohio",United States,"5'6""",133 lbs,Team Black Dragon,Bantamweight,1,0,1,0,,1,4,2,1,
1548,/fighter/Jeremy-Larsen-19863,Jeremy Larsen,,18/05/1984,37.0,,"Phoenix, Arizona",United States,"5'10""",145 lbs,Arizona Combat Sports,Featherweight,8,2,3,3,,8,3,1,1,
1549,/fighter/Sinead-Kavanagh-162541,Sinead Kavanagh,KO,,,,"Dublin, Leinster",Ireland,"5'6""",145 lbs,SBG Ireland,Featherweight,7,4,0,3,,7,1,0,3,
1550,/fighter/Domingo-Pilarte-48495,Domingo Pilarte,Son of Fire,05/01/1990,31.0,,"Houston, Texas",United States,"6'0""",135 lbs,Revolution Dojo,Bantamweight,8,2,4,2,,8,0,0,2,
1551,/fighter/Amanda-Bell-46520,Amanda Bell,The Lady Killer,03/08/1988,33.0,,"Medford, Oregon",United States,"5'8""",146 lbs,Warrior Camp,Featherweight,7,5,1,1,,7,2,3,3,
1552,/fighter/Jesse-Bazzi-189279,Jesse Bazzi,,03/07/1991,30.0,,"Lincoln Park, Michigan",United States,"5'8""",135 lbs,Michigan Top Team,Bantamweight,11,0,5,6,,11,0,4,3,
1553,/fighter/Yoshiki-Nakahara-120707,Yoshiki Nakahara,,13/10/1992,28.0,,Hiroshima,Japan,"5'7""",155 lbs,Mach Dojo,Lightweight,15,7,1,6,1.0,15,0,1,4,0.0
1554,/fighter/James-Zikic-1767,James Zikic,The Messenger,31/03/1977,44.0,,"Watford, Hertfordshire",England,"6'2""",185 lbs,London Shootfighters,Middleweight,21,7,8,5,1.0,21,2,0,8,0.0
1555,/fighter/Alberto-Emiliano-Pereira-77297,Alberto Emiliano Pereira,Uda,08/08/1984,37.0,,"Blumenau, Santa Catarina",Brazil,"6'3""",185 lbs,Astra Fight Team,Middleweight,13,4,7,2,,13,2,2,0,
1556,/fighter/Mark-Gardner-278785,Mark Gardner,Pockets,,,,"Portland, Maine",United States,"6'1""",185 lbs,The Academy,Middleweight,1,1,0,0,,1,2,0,0,
1557,/fighter/Jon-Fitch-4865,Jon Fitch,,24/02/1978,43.0,,"Fort Wayne, Indiana",United States,"6'0""",170 lbs,American Kickboxing Academy,Welterweight,32,7,5,20,,32,2,4,2,
1558,/fighter/Richard-Patishnock-76342,Richard Patishnock,,25/11/1987,33.0,,"East Stroudsburg, Pennsylvania",United States,"5'9""",170 lbs,American Strikers,Welterweight,8,1,2,5,,8,6,0,0,
1559,/fighter/Hannah-Guy-250007,Hannah Guy,The Hurricane,04/05/1995,26.0,,"Columbus, Mississippi",United States,"5'4""",125 lbs,Relentless Grappling & MMA,Flyweight,3,0,2,1,,3,0,0,1,
1560,/fighter/Jay-White-4343,Jay White,,,,,"Las Vegas, Nevada",United States,"6'3""",265 lbs,Tapout Training Center,Heavyweight,4,2,2,0,,4,6,1,0,
1561,/fighter/Phil-Hawes-130935,Phil Hawes,Megatron,08/01/1989,32.0,,"Little Ferry, New Jersey",United States,"5'11""",185 lbs,Sanford MMA,Middleweight,11,7,2,2,,11,1,1,0,
1562,/fighter/Christian-Uflacker-34561,Christian Uflacker,,04/08/1985,36.0,,"Chicago, Illinois",United States,"5'11""",170 lbs,Uflacker Academy,Welterweight,5,0,2,3,,5,0,0,0,
1563,/fighter/Frank-Carrillo-52656,Frank Carrillo,The Tank,12/01/1984,37.0,,"Miami, Florida",United States,"5'7""",172 lbs,MMA Masters,Middleweight,10,4,1,5,,10,3,0,4,
1564,/fighter/Kseniya-Lachkova-182127,Kseniya Lachkova,The Tigress,04/09/1995,25.0,,Nizhny Novgorod,Russia,"5'5""",115 lbs,Fightspirit Team,Strawweight,11,2,6,3,,11,1,1,5,
